"","species","temp","injurylevel","recov","replicate","Acq..Date.Time","TRT","metabolites","conc","fold_change","log_foldchange","group"
"6083","SA",34,"F","R",2,"2022/10/19 05:54","F R","Tyrosine",6.754417339,0.589070467934173,-0.763487867184537,"Amino acids"
"6084","SA",34,"F","R",3,"2022/10/20 16:48","F R","Tyrosine",5.210095638,0.45438611821295,-1.13800933462939,"Amino acids"
"6085","SA",34,"F","R",4,"2022/10/25 14:19","F R","Tyrosine",3.222547605,0.281046836513443,-1.83111751897846,"Amino acids"
"6086","SA",34,"F","R",5,"2022/10/27 01:13","F R","Tyrosine",4.769491793,0.415959900210529,-1.26548363997259,"Amino acids"
"6087","SA",34,"F","R",6,"2022/11/17 18:03","F R","Tyrosine",16.58421407,1.44635284617781,0.532419549061569,"Amino acids"
"6088","SA",34,"F","R",7,"2022/11/19 04:07","F R","Tyrosine",14.15968582,1.23490337258657,0.304398159750036,"Amino acids"
"6089","SA",34,"F","R",8,"2022/11/26 04:45","F R","Tyrosine",23.85151267,2.08015303530755,1.05668967026908,"Amino acids"
"6090","SA",-5,"2/2","D",1,"2022/10/12 18:06","2/2 D","Tyrosine",7.44904218,0.649650523857568,-0.622264258416753,"Amino acids"
"6091","SA",-5,"2/2","D",2,"2022/10/19 06:43","2/2 D","Tyrosine",5.917395458,0.516071592329485,-0.954356876653205,"Amino acids"
"6092","SA",-5,"2/2","D",3,"2022/10/20 17:37","2/2 D","Tyrosine",5.246024795,0.457519594316694,-1.1280945634728,"Amino acids"
"6093","SA",-5,"2/2","D",4,"2022/10/25 15:08","2/2 D","Tyrosine",5.103550934,0.445094074874319,-1.16781779923385,"Amino acids"
"6094","SA",-5,"2/2","D",5,"2022/10/27 02:03","2/2 D","Tyrosine",4.125015075,0.359753393743586,-1.47491979815404,"Amino acids"
"6095","SA",-5,"2/2","D",6,"2022/11/17 18:53","2/2 D","Tyrosine",16.52949643,1.44158077714782,0.527651678681952,"Amino acids"
"6096","SA",-5,"2/2","D",7,"2022/11/19 04:57","2/2 D","Tyrosine",12.7442202,1.11145689996431,0.152452004673186,"Amino acids"
"6097","SA",-5,"2/2","D",8,"2022/11/26 19:42","2/2 D","Tyrosine",33.60981072,2.93119982588174,1.55149132284895,"Amino acids"
"6098","SA",-5,"2/2","R",1,"2022/10/12 18:56","2/2 R","Tyrosine",4.19910229,0.366214734258629,-1.44923825729056,"Amino acids"
"6099","SA",-5,"2/2","R",2,"2022/10/19 07:33","2/2 R","Tyrosine",2.980777651,0.259961444126912,-1.94363042737066,"Amino acids"
"6100","SA",-5,"2/2","R",3,"2022/10/20 18:27","2/2 R","Tyrosine",3.975124069,0.346681005614158,-1.52831930033376,"Amino acids"
"6101","SA",-5,"2/2","R",4,"2022/10/25 15:58","2/2 R","Tyrosine",2.323987932,0.202681088518479,-2.30271661275957,"Amino acids"
"6102","SA",-5,"2/2","R",5,"2022/10/27 02:53","2/2 R","Tyrosine",2.686701858,0.234314322207101,-2.09348295483204,"Amino acids"
"6103","SA",-5,"2/2","R",7,"2022/11/17 19:42","2/2 R","Tyrosine",9.692142465,0.845277188333687,-0.242503578748484,"Amino acids"
"6104","SA",-5,"2/2","R",8,"2022/11/19 05:47","2/2 R","Tyrosine",5.697469399,0.496891263370832,-1.00899791907377,"Amino acids"
"6105","SA",-5,"F","D",1,"2022/10/12 19:46","F D","Tyrosine",6.908605885,0.602517655808969,-0.730924577072014,"Amino acids"
"6106","SA",-5,"F","D",2,"2022/10/19 08:23","F D","Tyrosine",5.252276761,0.458064844684311,-1.12637625097012,"Amino acids"
"6107","SA",-5,"F","D",3,"2022/10/20 19:17","F D","Tyrosine",4.617403998,0.402695924345367,-1.31223722393591,"Amino acids"
"6108","SA",-5,"F","D",4,"2022/10/25 16:48","F D","Tyrosine",4.808661413,0.419375985599416,-1.25368384301068,"Amino acids"
"6109","SA",-5,"F","D",5,"2022/10/27 03:43","F D","Tyrosine",4.996031055,0.435716983963894,-1.19853674522637,"Amino acids"
"6110","SA",-5,"F","D",6,"2022/11/17 20:32","F D","Tyrosine",7.411666494,0.646390892162284,-0.629521224651734,"Amino acids"
"6111","SA",-5,"F","D",7,"2022/11/19 06:36","F D","Tyrosine",5.563841224,0.485237199426348,-1.04323793979018,"Amino acids"
"6112","SA",-5,"F","D",8,"2022/11/23 19:06","F D","Tyrosine",18.77861122,1.63773198239436,0.71169927681518,"Amino acids"
"6113","SA",-5,"F","R",1,"2022/10/12 20:36","F R","Tyrosine",2.803830458,0.244529414900898,-2.03192007478489,"Amino acids"
"6114","SA",-5,"F","R",2,"2022/10/19 09:13","F R","Tyrosine",4.208434706,0.36702863875759,-1.44603545584733,"Amino acids"
"6115","SA",-5,"F","R",3,"2022/10/20 20:07","F R","Tyrosine",3.273009175,0.285447722505631,-1.808701543302,"Amino acids"
"6116","SA",-5,"F","R",4,"2022/10/25 17:38","F R","Tyrosine",5.682875798,0.495618517116277,-1.01269800496178,"Amino acids"
"6117","SA",-5,"F","R",5,"2022/10/27 04:32","F R","Tyrosine",2.087831116,0.182085232632624,-2.45731417241655,"Amino acids"
"6118","SA",-5,"F","R",6,"2022/11/17 21:22","F R","Tyrosine",7.094219467,0.618705503570811,-0.692675227674132,"Amino acids"
"6119","SA",-5,"F","R",7,"2022/11/19 07:26","F R","Tyrosine",8.233577062,0.718071870489792,-0.477799846925239,"Amino acids"
"6120","SA",-5,"F","R",8,"2022/11/23 19:55","F R","Tyrosine",20.04001692,1.74774248495295,0.805492631606341,"Amino acids"
"6121","SA",20,"C","R",1,"2022/10/12 10:37","C R","Mannitol",1.015704843,0.824911379899414,-0.277688955707018,"Polyols"
"6122","SA",20,"C","R",2,"2022/10/14 03:25","C R","Mannitol",0.288298834,0.23414379740073,-2.0945332741373,"Polyols"
"6123","SA",20,"C","R",3,"2022/10/20 10:09","C R","Mannitol",1.019085365,0.827656893113237,-0.272895275461316,"Polyols"
"6124","SA",20,"C","R",4,"2022/10/25 07:40","C R","Mannitol",1.008294415,0.818892951977903,-0.288253223905622,"Polyols"
"6125","SA",20,"C","R",5,"2022/10/26 18:34","C R","Mannitol",1.086419086,0.882342418230766,-0.18058945133288,"Polyols"
"6126","SA",20,"C","R",6,"2022/11/17 11:24","C R","Mannitol",0.992712284,0.806237821628206,-0.310722631475629,"Polyols"
"6127","SA",20,"C","R",7,"2022/11/18 21:28","C R","Mannitol",1.945916364,1.58038879509024,0.660279522799361,"Polyols"
"6128","SA",20,"C","R",8,"2022/11/26 01:26","C R","Mannitol",2.493885997,2.0254259426595,1.0182253355249,"Polyols"
"6129","SA",34,"1/2","D",1,"2022/10/12 11:27","1/2 D","Mannitol",45.73872904,37.1470101252947,5.21517419122334,"Polyols"
"6130","SA",34,"1/2","D",2,"2022/10/14 04:15","1/2 D","Mannitol",32.05350367,26.0324641801778,4.70223997567509,"Polyols"
"6131","SA",34,"1/2","D",3,"2022/10/20 10:59","1/2 D","Mannitol",39.26747651,31.8913397492109,4.99509280109913,"Polyols"
"6132","SA",34,"1/2","D",4,"2022/10/25 08:30","1/2 D","Mannitol",37.48263314,30.4417674473773,4.92798021895687,"Polyols"
"6133","SA",34,"1/2","D",5,"2022/10/26 19:24","1/2 D","Mannitol",32.79545892,26.6350480246078,4.73525397705547,"Polyols"
"6134","SA",34,"1/2","D",6,"2022/11/17 12:14","1/2 D","Mannitol",59.44632169,48.2797218042234,5.59334545795578,"Polyols"
"6135","SA",34,"1/2","D",7,"2022/11/18 22:18","1/2 D","Mannitol",50.92673549,41.3604837432368,5.37018115408681,"Polyols"
"6136","SA",34,"1/2","D",8,"2022/11/26 02:16","1/2 D","Mannitol",59.0988949,47.997556847811,5.58488906711173,"Polyols"
"6137","SA",34,"1/2","R",1,"2022/10/12 12:17","1/2 R","Mannitol",3.389181136,2.75254578817325,1.46076656299802,"Polyols"
"6138","SA",34,"1/2","R",2,"2022/10/14 05:05","1/2 R","Mannitol",1.383984712,1.12401230180569,0.16865782528921,"Polyols"
"6139","SA",34,"1/2","R",3,"2022/10/20 11:48","1/2 R","Mannitol",3.757393942,3.05159224442225,1.6095622012778,"Polyols"
"6140","SA",34,"1/2","R",4,"2022/10/25 09:19","1/2 R","Mannitol",2.664624126,2.16409203898217,1.11376185838813,"Polyols"
"6141","SA",34,"1/2","R",6,"2022/10/26 20:14","1/2 R","Mannitol",2.022504537,1.64259038436966,0.715972757758707,"Polyols"
"6142","SA",34,"1/2","R",7,"2022/11/17 13:04","1/2 R","Mannitol",6.909559927,5.6116446162099,2.48842364640148,"Polyols"
"6143","SA",34,"1/2","R",8,"2022/11/18 23:08","1/2 R","Mannitol",3.729698133,3.02909891067764,1.59888868794322,"Polyols"
"6144","SA",-5,"1/2","D",1,"2022/10/12 13:07","1/2 D","Mannitol",2.334631852,1.89608663960111,0.923024888111215,"Polyols"
"6145","SA",-5,"1/2","D",2,"2022/10/19 01:44","1/2 D","Mannitol",3.649385872,2.96387277879401,1.5674835227645,"Polyols"
"6146","SA",-5,"1/2","D",3,"2022/10/20 12:38","1/2 D","Mannitol",2.91402551,2.36664501610159,1.24284332587965,"Polyols"
"6147","SA",-5,"1/2","D",4,"2022/10/25 10:09","1/2 D","Mannitol",2.805858376,2.27879636559781,1.18827201040046,"Polyols"
"6148","SA",-5,"1/2","D",5,"2022/10/26 21:04","1/2 D","Mannitol",2.034079298,1.65199090277254,0.724205742107796,"Polyols"
"6149","SA",-5,"1/2","D",6,"2022/11/17 13:53","1/2 D","Mannitol",5.182391188,4.20891314591442,2.07344773888985,"Polyols"
"6150","SA",-5,"1/2","D",7,"2022/11/18 23:58","1/2 D","Mannitol",3.648717453,2.96332991789949,1.56721925553334,"Polyols"
"6151","SA",-5,"1/2","D",8,"2022/11/23 13:17","1/2 D","Mannitol",4.97601192,4.0413008637423,2.01481976020029,"Polyols"
"6152","SA",-5,"1/2","R",1,"2022/10/12 13:57","1/2 R","Mannitol",1.641430893,1.33309891380931,0.414783830065215,"Polyols"
"6153","SA",-5,"1/2","R",2,"2022/10/19 02:34","1/2 R","Mannitol",1.798877573,1.46097027226003,0.54692682256347,"Polyols"
"6154","SA",-5,"1/2","R",3,"2022/10/20 13:28","1/2 R","Mannitol",0.531973001,0.432045377501604,-1.2107452490299,"Polyols"
"6155","SA",-5,"1/2","R",4,"2022/10/25 10:59","1/2 R","Mannitol",0.529254773,0.4298377507232,-1.21813590111778,"Polyols"
"6156","SA",-5,"1/2","R",5,"2022/10/26 21:54","1/2 R","Mannitol",0.737780876,0.599193599084334,-0.738905882670492,"Polyols"
"6157","SA",-5,"1/2","R",6,"2022/11/17 14:43","1/2 R","Mannitol",1.858511785,1.50940259041738,0.593977655257414,"Polyols"
"6158","SA",-5,"1/2","R",7,"2022/11/19 00:47","1/2 R","Mannitol",1.147068708,0.931599408309328,-0.102218371643296,"Polyols"
"6159","SA",-5,"1/2","R",8,"2022/11/26 18:52","1/2 R","Mannitol",3.275756187,2.66042696857774,1.41165780062034,"Polyols"
"6160","SA",34,"2/2","D",1,"2022/10/12 14:47","2/2 D","Mannitol",33.06209888,26.8516014247967,4.74693622774297,"Polyols"
"6161","SA",34,"2/2","D",2,"2022/10/19 03:24","2/2 D","Mannitol",64.69551205,52.5428863377633,5.71542354908563,"Polyols"
"6162","SA",34,"2/2","D",3,"2022/10/20 14:18","2/2 D","Mannitol",35.27658257,28.6501089430705,4.8404687197798,"Polyols"
"6163","SA",34,"2/2","D",4,"2022/10/25 11:49","2/2 D","Mannitol",31.46467058,25.5542395067898,4.67549075231398,"Polyols"
"6164","SA",34,"2/2","D",5,"2022/10/26 22:43","2/2 D","Mannitol",38.57060825,31.3253736007511,4.96925981077885,"Polyols"
"6165","SA",34,"2/2","D",6,"2022/11/17 15:33","2/2 D","Mannitol",73.02421626,59.3070983330045,5.89013288291252,"Polyols"
"6166","SA",34,"2/2","D",7,"2022/11/19 01:37","2/2 D","Mannitol",44.15994649,35.864791475992,5.16449633760768,"Polyols"
"6167","SA",34,"2/2","D",8,"2022/11/26 03:05","2/2 D","Mannitol",62.58146556,50.8259495531688,5.66749335828449,"Polyols"
"6168","SA",34,"2/2","R",1,"2022/10/12 15:37","2/2 R","Mannitol",1.302433763,1.05778016130215,0.081039822957953,"Polyols"
"6169","SA",34,"2/2","R",2,"2022/10/19 04:14","2/2 R","Mannitol",1.933781193,1.57053313601377,0.651254382122911,"Polyols"
"6170","SA",34,"2/2","R",3,"2022/10/20 15:08","2/2 R","Mannitol",0.639802314,0.519619664454606,-0.944472065806105,"Polyols"
"6171","SA",34,"2/2","R",4,"2022/10/25 12:39","2/2 R","Mannitol",0.577713119,0.469193515679914,-1.09174501963065,"Polyols"
"6172","SA",34,"2/2","R",5,"2022/10/26 23:33","2/2 R","Mannitol",0.905511329,0.735416991528456,-0.443365585043665,"Polyols"
"6173","SA",34,"2/2","R",6,"2022/11/26 13:53","2/2 R","Mannitol",2.323756994,1.88725455203078,0.916289026109895,"Polyols"
"6174","SA",34,"2/2","R",7,"2022/11/19 02:27","2/2 R","Mannitol",5.6894307,4.6207086260581,2.2081141185037,"Polyols"
"6175","SA",34,"2/2","R",8,"2022/11/26 03:55","2/2 R","Mannitol",3.800917602,3.08694027163341,1.62617756890966,"Polyols"
"6176","SA",34,"F","D",1,"2022/10/12 16:26","F D","Mannitol",27.34201991,22.2060016043414,4.47287774059127,"Polyols"
"6177","SA",34,"F","D",2,"2022/10/19 05:04","F D","Mannitol",24.3915014,19.809718557867,4.30813647849417,"Polyols"
"6178","SA",34,"F","D",3,"2022/10/20 15:58","F D","Mannitol",24.03205543,19.517792145233,4.28671795919825,"Polyols"
"6179","SA",34,"F","D",4,"2022/10/25 13:29","F D","Mannitol",16.86249603,13.6949872441001,3.77557601716416,"Polyols"
"6180","SA",34,"F","D",5,"2022/10/27 00:23","F D","Mannitol",17.94869947,14.5771545240113,3.86563722643581,"Polyols"
"6181","SA",34,"F","D",6,"2022/11/17 17:13","F D","Mannitol",21.39517104,17.3762291155979,4.11904312603348,"Polyols"
"6182","SA",34,"F","D",7,"2022/11/19 03:17","F D","Mannitol",15.45810686,12.5544033273013,3.65012155820811,"Polyols"
"6183","SA",34,"F","D",8,"2022/11/23 16:36","F D","Mannitol",21.20364596,17.2206807600722,4.10607027070966,"Polyols"
"6184","SA",34,"F","R",1,"2022/10/12 17:16","F R","Mannitol",1.33760517,1.08634485121313,0.119482147489082,"Polyols"
"6185","SA",34,"F","R",2,"2022/10/19 05:54","F R","Mannitol",4.462548635,3.62428827403563,1.85769771117368,"Polyols"
"6186","SA",34,"F","R",3,"2022/10/20 16:48","F R","Mannitol",3.12587006,2.53869596305633,1.34408762662962,"Polyols"
"6187","SA",34,"F","R",4,"2022/10/25 14:19","F R","Mannitol",0.975988361,0.792655377383366,-0.335234332873518,"Polyols"
"6188","SA",34,"F","R",5,"2022/10/27 01:13","F R","Mannitol",1.243252791,1.00971594499684,0.0139494886379785,"Polyols"
"6189","SA",34,"F","R",6,"2022/11/17 18:03","F R","Mannitol",3.317127802,2.69402719826406,1.42976441598307,"Polyols"
"6190","SA",34,"F","R",7,"2022/11/19 04:07","F R","Mannitol",1.737071987,1.41077445840316,0.496487361604993,"Polyols"
"6191","SA",34,"F","R",8,"2022/11/26 04:45","F R","Mannitol",1.835493931,1.49070848864527,0.575998162984154,"Polyols"
"6192","SA",-5,"2/2","D",1,"2022/10/12 18:06","2/2 D","Mannitol",4.859077012,3.94633140782065,1.98051211681739,"Polyols"
"6193","SA",-5,"2/2","D",2,"2022/10/19 06:43","2/2 D","Mannitol",4.561293514,3.70448457806555,1.88927282771426,"Polyols"
"6194","SA",-5,"2/2","D",3,"2022/10/20 17:37","2/2 D","Mannitol",4.327097351,3.51428062135617,1.81322939762815,"Polyols"
"6195","SA",-5,"2/2","D",4,"2022/10/25 15:08","2/2 D","Mannitol",3.234769879,2.62713966850993,1.39349290154133,"Polyols"
"6196","SA",-5,"2/2","D",5,"2022/10/27 02:03","2/2 D","Mannitol",3.97090536,3.22499694920484,1.68929779577027,"Polyols"
"6197","SA",-5,"2/2","D",6,"2022/11/17 18:53","2/2 D","Mannitol",5.738194621,4.66031256576425,2.22042671924771,"Polyols"
"6198","SA",-5,"2/2","D",7,"2022/11/19 04:57","2/2 D","Mannitol",4.391530969,3.56661080871582,1.83455379641327,"Polyols"
"6199","SA",-5,"2/2","D",8,"2022/11/26 19:42","2/2 D","Mannitol",4.033992094,3.27623325585036,1.71203807525697,"Polyols"
"6200","SA",-5,"2/2","R",1,"2022/10/12 18:56","2/2 R","Mannitol",0.571088095,0.463812958791394,-1.10838496588468,"Polyols"
"6201","SA",-5,"2/2","R",2,"2022/10/19 07:33","2/2 R","Mannitol",0.654384551,0.531462724304711,-0.911959587226213,"Polyols"
"6202","SA",-5,"2/2","R",3,"2022/10/20 18:27","2/2 R","Mannitol",0.701400652,0.569647160482889,-0.811859504449786,"Polyols"
"6203","SA",-5,"2/2","R",4,"2022/10/25 15:58","2/2 R","Mannitol",0.240074835,0.194978358903989,-2.35861409006377,"Polyols"
"6204","SA",-5,"2/2","R",5,"2022/10/27 02:53","2/2 R","Mannitol",0.78257267,0.635571549678305,-0.65387354864125,"Polyols"
"6205","SA",-5,"2/2","R",7,"2022/11/17 19:42","2/2 R","Mannitol",0.543343882,0.441280313419284,-1.18023270824851,"Polyols"
"6206","SA",-5,"2/2","R",8,"2022/11/19 05:47","2/2 R","Mannitol",0.924146395,0.75055158315172,-0.413976867545286,"Polyols"
"6207","SA",-5,"F","D",1,"2022/10/12 19:46","F D","Mannitol",1.675297448,1.36060385957188,0.444247086665017,"Polyols"
"6208","SA",-5,"F","D",2,"2022/10/19 08:23","F D","Mannitol",2.346480412,1.90570952566568,0.930328235817801,"Polyols"
"6209","SA",-5,"F","D",3,"2022/10/20 19:17","F D","Mannitol",1.428142696,1.1598754994325,0.213969955360645,"Polyols"
"6210","SA",-5,"F","D",4,"2022/10/25 16:48","F D","Mannitol",1.624448545,1.31930658799817,0.39977986526191,"Polyols"
"6211","SA",-5,"F","D",5,"2022/10/27 03:43","F D","Mannitol",1.492176969,1.21188135611943,0.277248465051356,"Polyols"
"6212","SA",-5,"F","D",6,"2022/11/17 20:32","F D","Mannitol",1.04769861,0.850895328549495,-0.232946422753142,"Polyols"
"6213","SA",-5,"F","D",7,"2022/11/19 06:36","F D","Mannitol",1.493140888,1.21266420928577,0.27818011874859,"Polyols"
"6214","SA",-5,"F","D",8,"2022/11/23 19:06","F D","Mannitol",2.088037172,1.69581314562639,0.761977214282468,"Polyols"
"6215","SA",-5,"F","R",1,"2022/10/12 20:36","F R","Mannitol",0.180219236,0.146366239836053,-2.77234526829944,"Polyols"
"6216","SA",-5,"F","R",2,"2022/10/19 09:13","F R","Mannitol",2.053367645,1.66765606086389,0.737821776521881,"Polyols"
"6217","SA",-5,"F","R",3,"2022/10/20 20:07","F R","Mannitol",2.241821947,1.82071046380603,0.864501517788374,"Polyols"
"6218","SA",-5,"F","R",4,"2022/10/25 17:38","F R","Mannitol",1.19903445,0.973803728034834,-0.0382970711676992,"Polyols"
"6219","SA",-5,"F","R",5,"2022/10/27 04:32","F R","Mannitol",0.281111395,0.228306471464663,-2.13095634081028,"Polyols"
"6220","SA",-5,"F","R",6,"2022/11/17 21:22","F R","Mannitol",0.978176638,0.794432600965702,-0.332003267229426,"Polyols"
"6221","SA",-5,"F","R",7,"2022/11/19 07:26","F R","Mannitol",1.873386258,1.52148299166019,0.605478206356844,"Polyols"
"6222","SA",-5,"F","R",8,"2022/11/23 19:55","F R","Mannitol",1.54604348,1.25562939791092,0.328410712086021,"Polyols"
"6223","SA",20,"C","R",1,"2022/10/12 10:37","C R","Inositol",0.443078564,0.856828548678779,-0.222921544828214,"Polyols"
"6224","SA",20,"C","R",2,"2022/10/14 03:25","C R","Inositol",0.439074974,0.849086377226755,-0.236016768838258,"Polyols"
"6225","SA",20,"C","R",3,"2022/10/20 10:09","C R","Inositol",0.553324307,1.07002256808682,0.0976412251531371,"Polyols"
"6226","SA",20,"C","R",4,"2022/10/25 07:40","C R","Inositol",0.478370665,0.925076670200756,-0.112355153977821,"Polyols"
"6227","SA",20,"C","R",5,"2022/10/26 18:34","C R","Inositol",0.594370699,1.14939837938394,0.200878920132134,"Polyols"
"6228","SA",20,"C","R",6,"2022/11/17 11:24","C R","Inositol",0.660548167,1.27737284817741,0.353179690040696,"Polyols"
"6229","SA",20,"C","R",7,"2022/11/18 21:28","C R","Inositol",0.709714766,1.37245157481299,0.456755246491207,"Polyols"
"6230","SA",20,"C","R",8,"2022/11/26 01:26","C R","Inositol",0.258434768,0.499763033432547,-1.00068390305841,"Polyols"
"6231","SA",34,"1/2","D",1,"2022/10/12 11:27","1/2 D","Inositol",1.015089475,1.96298740745073,0.973050917956071,"Polyols"
"6232","SA",34,"1/2","D",2,"2022/10/14 04:15","1/2 D","Inositol",0.606046371,1.17197687879112,0.22894410800041,"Polyols"
"6233","SA",34,"1/2","D",3,"2022/10/20 10:59","1/2 D","Inositol",0.933261396,1.80474767331017,0.851797144086983,"Polyols"
"6234","SA",34,"1/2","D",4,"2022/10/25 08:30","1/2 D","Inositol",0.663702898,1.2834734899232,0.36005349743159,"Polyols"
"6235","SA",34,"1/2","D",5,"2022/10/26 19:24","1/2 D","Inositol",0.718484009,1.38940960068739,0.474471971362775,"Polyols"
"6236","SA",34,"1/2","D",6,"2022/11/17 12:14","1/2 D","Inositol",0.884098147,1.70967542492895,0.77372246119801,"Polyols"
"6237","SA",34,"1/2","D",7,"2022/11/18 22:18","1/2 D","Inositol",0.865077941,1.6728940122706,0.742346045008479,"Polyols"
"6238","SA",34,"1/2","D",8,"2022/11/26 02:16","1/2 D","Inositol",0.355404435,0.687283680541701,-0.541022391716082,"Polyols"
"6239","SA",34,"1/2","R",1,"2022/10/12 12:17","1/2 R","Inositol",0.59507021,1.15075109884187,0.202575820178966,"Polyols"
"6240","SA",34,"1/2","R",2,"2022/10/14 05:05","1/2 R","Inositol",0.525004052,1.0152566530518,0.0218444813803287,"Polyols"
"6241","SA",34,"1/2","R",3,"2022/10/20 11:48","1/2 R","Inositol",0.589808358,1.14057569118544,0.189762190336541,"Polyols"
"6242","SA",34,"1/2","R",4,"2022/10/25 09:19","1/2 R","Inositol",0.495436773,0.958079233938494,-0.0617831219288064,"Polyols"
"6243","SA",34,"1/2","R",6,"2022/10/26 20:14","1/2 R","Inositol",0.653299707,1.263355723526,0.337260916488152,"Polyols"
"6244","SA",34,"1/2","R",7,"2022/11/17 13:04","1/2 R","Inositol",0.732255672,1.41604134273028,0.501863386947214,"Polyols"
"6245","SA",34,"1/2","R",8,"2022/11/18 23:08","1/2 R","Inositol",0.698474109,1.3507143105758,0.433722562671958,"Polyols"
"6246","SA",-5,"1/2","D",1,"2022/10/12 13:07","1/2 D","Inositol",0.691581129,1.33738461573307,0.419414426848044,"Polyols"
"6247","SA",-5,"1/2","D",2,"2022/10/19 01:44","1/2 D","Inositol",0.90904797,1.75792357405602,0.813872350500029,"Polyols"
"6248","SA",-5,"1/2","D",3,"2022/10/20 12:38","1/2 D","Inositol",0.753514836,1.45715246864845,0.54315184120104,"Polyols"
"6249","SA",-5,"1/2","D",4,"2022/10/25 10:09","1/2 D","Inositol",0.570102047,1.10246748368944,0.140736105386619,"Polyols"
"6250","SA",-5,"1/2","D",5,"2022/10/26 21:04","1/2 D","Inositol",0.853390829,1.65029339010824,0.722722530426947,"Polyols"
